,Hydropower,Environment,Recession,Sugar,Cotton
1989-12-02,5172000000.0,1341000000.0,2204000000.0,1837000000.0,1887000000.0
1989-12-03,5180000000.0,1334000000.0,2201000000.0,1842000000.0,1861000000.0
1989-12-04,5186000000.0,1324000000.0,2195000000.0,1844000000.0,1832000000.0
1989-12-05,5206000000.0,1327000000.0,2204000000.0,1860000000.0,1820000000.0
1989-12-06,5231000000.0,1337000000.0,2220000000.0,1882000000.0,1814000000.0
1989-12-07,5248000000.0,1338000000.0,2231000000.0,1895000000.0,1803000000.0
1989-12-08,5292000000.0,1365000000.0,2267000000.0,1936000000.0,1819000000.0
1989-12-09,5325000000.0,1383000000.0,2297000000.0,1966000000.0,1843000000.0
1989-12-10,5347000000.0,1389000000.0,2318000000.0,1984000000.0,1853000000.0
1989-12-11,5362000000.0,1388000000.0,2332000000.0,1994000000.0,1858000000.0
1989-12-12,5375000000.0,1384000000.0,2343000000.0,2003000000.0,1852000000.0
1989-12-13,5387000000.0,1380000000.0,2354000000.0,2011000000.0,1853000000.0
1989-12-14,5395000000.0,1372000000.0,2362000000.0,2015000000.0,1840000000.0
1989-12-15,5401000000.0,1363000000.0,2367000000.0,2017000000.0,1832000000.0
1989-12-16,5406000000.0,1352000000.0,2371000000.0,2019000000.0,1815000000.0
1989-12-17,5412000000.0,1343000000.0,2377000000.0,2021000000.0,1806000000.0
1989-12-18,5417000000.0,1332000000.0,2380000000.0,2022000000.0,1789000000.0
1989-12-19,5421000000.0,1321000000.0,2383000000.0,2023000000.0,1775000000.0
1989-12-20,5424000000.0,1309000000.0,2386000000.0,2023000000.0,1757000000.0
1989-12-21,5428000000.0,1298000000.0,2389000000.0,2023000000.0,1741000000.0
1989-12-22,5431000000.0,1286000000.0,2391000000.0,2023000000.0,1723000000.0
1989-12-23,5440000000.0,1280000000.0,2399000000.0,2029000000.0,1713000000.0
1989-12-24,5447000000.0,1271000000.0,2404000000.0,2032000000.0,1697000000.0
1989-12-25,5461000000.0,1271000000.0,2417000000.0,2044000000.0,1693000000.0
1989-12-26,5470000000.0,1265000000.0,2425000000.0,2050000000.0,1682000000.0
1989-12-27,5481000000.0,1261000000.0,2434000000.0,2057000000.0,1676000000.0
1989-12-28,5495000000.0,1260000000.0,2446000000.0,2068000000.0,1671000000.0
1989-12-29,5505000000.0,1256000000.0,2455000000.0,2075000000.0,1666000000.0
1989-12-30,5513000000.0,1249000000.0,2461000000.0,2079000000.0,1655000000.0
1989-12-31,5518000000.0,1241000000.0,2465000000.0,2082000000.0,1645000000.0
1990-01-01,5523000000.0,1231000000.0,2468000000.0,2083000000.0,1632000000.0
1990-01-02,5527000000.0,1221000000.0,2470000000.0,2084000000.0,1620000000.0
1990-01-03,5531000000.0,1211000000.0,2473000000.0,2085000000.0,1606000000.0
1990-01-04,5543000000.0,1208000000.0,2482000000.0,2093000000.0,1602000000.0
1990-01-05,5551000000.0,1202000000.0,2489000000.0,2099000000.0,1595000000.0
1990-01-06,5558000000.0,1195000000.0,2494000000.0,2102000000.0,1587000000.0
1990-01-07,5563000000.0,1186000000.0,2497000000.0,2105000000.0,1579000000.0
1990-01-08,5567000000.0,1177000000.0,2500000000.0,2106000000.0,1567000000.0
1990-01-09,5571000000.0,1167000000.0,2502000000.0,2107000000.0,1557000000.0
1990-01-10,5575000000.0,1157000000.0,2503000000.0,2107000000.0,1544000000.0
1990-01-11,5578000000.0,1146000000.0,2505000000.0,2107000000.0,1532000000.0
1990-01-12,5581000000.0,1136000000.0,2506000000.0,2108000000.0,1519000000.0
1990-01-13,5585000000.0,1125000000.0,2507000000.0,2108000000.0,1507000000.0
1990-01-14,5588000000.0,1115000000.0,2508000000.0,2108000000.0,1494000000.0
1990-01-15,5591000000.0,1104000000.0,2508000000.0,2108000000.0,1481000000.0
1990-01-16,5594000000.0,1093000000.0,2507000000.0,2108000000.0,1468000000.0
1990-01-17,5597000000.0,1084000000.0,2505000000.0,2109000000.0,1456000000.0
1990-01-18,5602000000.0,1075000000.0,2504000000.0,2111000000.0,1444000000.0
1990-01-19,5606000000.0,1065000000.0,2503000000.0,2112000000.0,1433000000.0
1990-01-20,5610000000.0,1055000000.0,2500000000.0,2113000000.0,1421000000.0
1990-01-21,5613000000.0,1045000000.0,2498000000.0,2113000000.0,1409000000.0
1990-01-22,5616000000.0,1035000000.0,2496000000.0,2113000000.0,1397000000.0
1990-01-23,5623000000.0,1028000000.0,2496000000.0,2117000000.0,1388000000.0
1990-01-24,5628000000.0,1019000000.0,2495000000.0,2119000000.0,1378000000.0
1990-01-25,5632000000.0,1010000000.0,2493000000.0,2121000000.0,1368000000.0
1990-01-26,5636000000.0,1001000000.0,2491000000.0,2122000000.0,1357000000.0
1990-01-27,5639000000.0,991200000.0,2489000000.0,2122000000.0,1347000000.0
1990-01-28,5643000000.0,981200000.0,2486000000.0,2123000000.0,1336000000.0
1990-01-29,5645000000.0,970800000.0,2484000000.0,2123000000.0,1325000000.0
1990-01-30,5648000000.0,960500000.0,2481000000.0,2123000000.0,1313000000.0
1990-01-31,5651000000.0,950100000.0,2477000000.0,2123000000.0,1302000000.0
1990-02-01,5654000000.0,939800000.0,2474000000.0,2123000000.0,1291000000.0
1990-02-02,5659000000.0,931100000.0,2472000000.0,2125000000.0,1281000000.0
1990-02-03,5663000000.0,922000000.0,2470000000.0,2126000000.0,1272000000.0
1990-02-04,5666000000.0,912300000.0,2468000000.0,2127000000.0,1262000000.0
1990-02-05,5670000000.0,902500000.0,2466000000.0,2127000000.0,1252000000.0
1990-02-06,5673000000.0,892500000.0,2463000000.0,2128000000.0,1242000000.0
1990-02-07,5678000000.0,884400000.0,2464000000.0,2130000000.0,1235000000.0
1990-02-08,5699000000.0,891900000.0,2478000000.0,2149000000.0,1243000000.0
1990-02-09,5700000000.0,925000000.0,2520000000.0,2195000000.0,1282000000.0
1990-02-10,5700000000.0,947100000.0,2552000000.0,2228000000.0,1308000000.0
1990-02-11,5700000000.0,963100000.0,2578000000.0,2254000000.0,1338000000.0
1990-02-12,5700000000.0,969300000.0,2595000000.0,2270000000.0,1355000000.0
1990-02-13,5700000000.0,968700000.0,2607000000.0,2279000000.0,1365000000.0
1990-02-14,5700000000.0,964400000.0,2615000000.0,2285000000.0,1367000000.0
1990-02-15,5700000000.0,957900000.0,2621000000.0,2288000000.0,1367000000.0
1990-02-16,5700000000.0,949900000.0,2626000000.0,2290000000.0,1363000000.0
1990-02-17,5700000000.0,941500000.0,2630000000.0,2292000000.0,1359000000.0
1990-02-18,5700000000.0,932300000.0,2632000000.0,2293000000.0,1352000000.0
1990-02-19,5700000000.0,924100000.0,2634000000.0,2295000000.0,1348000000.0
1990-02-20,5700000000.0,924700000.0,2646000000.0,2307000000.0,1352000000.0
1990-02-21,5700000000.0,935000000.0,2667000000.0,2329000000.0,1371000000.0
1990-02-22,5700000000.0,958500000.0,2702000000.0,2364000000.0,1400000000.0
1990-02-23,5700000000.0,970000000.0,2727000000.0,2386000000.0,1425000000.0
1990-02-24,5700000000.0,974600000.0,2744000000.0,2401000000.0,1437000000.0
1990-02-25,5700000000.0,977900000.0,2761000000.0,2414000000.0,1453000000.0
1990-02-26,5700000000.0,984000000.0,2780000000.0,2431000000.0,1466000000.0
1990-02-27,5700000000.0,985900000.0,2795000000.0,2443000000.0,1480000000.0
1990-02-28,5700000000.0,983600000.0,2806000000.0,2451000000.0,1485000000.0
1990-03-01,5700000000.0,982200000.0,2817000000.0,2460000000.0,1492000000.0
1990-03-02,5700000000.0,993700000.0,2842000000.0,2482000000.0,1510000000.0
1990-03-03,5700000000.0,998100000.0,2860000000.0,2497000000.0,1528000000.0
1990-03-04,5700000000.0,999500000.0,2874000000.0,2509000000.0,1545000000.0
1990-03-05,5700000000.0,997000000.0,2884000000.0,2516000000.0,1554000000.0
1990-03-06,5700000000.0,991400000.0,2892000000.0,2521000000.0,1562000000.0
1990-03-07,5700000000.0,988700000.0,2902000000.0,2529000000.0,1568000000.0
1990-03-08,5700000000.0,984800000.0,2912000000.0,2535000000.0,1578000000.0
1990-03-09,5700000000.0,988300000.0,2928000000.0,2549000000.0,1590000000.0
1990-03-10,5700000000.0,989800000.0,2943000000.0,2562000000.0,1607000000.0
1990-03-11,5700000000.0,1011000000.0,2977000000.0,2595000000.0,1642000000.0
1990-03-12,5700000000.0,1029000000.0,3009000000.0,2624000000.0,1679000000.0
1990-03-13,5700000000.0,1037000000.0,3030000000.0,2642000000.0,1704000000.0
1990-03-14,5700000000.0,1038000000.0,3043000000.0,2653000000.0,1718000000.0
1990-03-15,5700000000.0,1034000000.0,3052000000.0,2659000000.0,1726000000.0
1990-03-16,5700000000.0,1028000000.0,3059000000.0,2663000000.0,1731000000.0
1990-03-17,5700000000.0,1021000000.0,3064000000.0,2665000000.0,1731000000.0
1990-03-18,5700000000.0,1015000000.0,3072000000.0,2671000000.0,1735000000.0
1990-03-19,5700000000.0,1008000000.0,3078000000.0,2674000000.0,1735000000.0
1990-03-20,5700000000.0,1011000000.0,3093000000.0,2688000000.0,1749000000.0
1990-03-21,5700000000.0,1011000000.0,3106000000.0,2699000000.0,1757000000.0
1990-03-22,5700000000.0,1011000000.0,3119000000.0,2710000000.0,1768000000.0
1990-03-23,5700000000.0,1014000000.0,3135000000.0,2724000000.0,1780000000.0
1990-03-24,5700000000.0,1018000000.0,3152000000.0,2739000000.0,1799000000.0
1990-03-25,5700000000.0,1018000000.0,3165000000.0,2750000000.0,1811000000.0
1990-03-26,5700000000.0,1014000000.0,3174000000.0,2756000000.0,1821000000.0
1990-03-27,5700000000.0,1008000000.0,3181000000.0,2760000000.0,1824000000.0
1990-03-28,5700000000.0,1011000000.0,3197000000.0,2775000000.0,1843000000.0
1990-03-29,5700000000.0,1014000000.0,3212000000.0,2788000000.0,1857000000.0
1990-03-30,5700000000.0,1015000000.0,3226000000.0,2801000000.0,1875000000.0
1990-03-31,5700000000.0,1016000000.0,3240000000.0,2813000000.0,1895000000.0
1990-04-01,5700000000.0,1015000000.0,3252000000.0,2822000000.0,1905000000.0
1990-04-02,5700000000.0,1011000000.0,3260000000.0,2828000000.0,1916000000.0
1990-04-03,5700000000.0,1008000000.0,3270000000.0,2837000000.0,1924000000.0
1990-04-04,5700000000.0,1003000000.0,3277000000.0,2843000000.0,1932000000.0
1990-04-05,5700000000.0,996500000.0,3283000000.0,2847000000.0,1935000000.0
1990-04-06,5700000000.0,992700000.0,3292000000.0,2854000000.0,1943000000.0
1990-04-07,5700000000.0,992700000.0,3305000000.0,2866000000.0,1952000000.0
1990-04-08,5700000000.0,997800000.0,3322000000.0,2883000000.0,1973000000.0
1990-04-09,5700000000.0,1006000000.0,3343000000.0,2903000000.0,1999000000.0
1990-04-10,5700000000.0,1012000000.0,3362000000.0,2921000000.0,2017000000.0
1990-04-11,5700000000.0,1013000000.0,3374000000.0,2931000000.0,2031000000.0
1990-04-12,5700000000.0,1010000000.0,3384000000.0,2940000000.0,2038000000.0
1990-04-13,5700000000.0,1005000000.0,3392000000.0,2946000000.0,2044000000.0
1990-04-14,5700000000.0,1006000000.0,3406000000.0,2959000000.0,2054000000.0
1990-04-15,5700000000.0,1004000000.0,3416000000.0,2968000000.0,2061000000.0
1990-04-16,5700000000.0,1014000000.0,3439000000.0,2990000000.0,2080000000.0
1990-04-17,5700000000.0,1016000000.0,3454000000.0,3005000000.0,2095000000.0
1990-04-18,5700000000.0,1018000000.0,3468000000.0,3017000000.0,2106000000.0
1990-04-19,5700000000.0,1021000000.0,3485000000.0,3032000000.0,2122000000.0
1990-04-20,5700000000.0,1025000000.0,3503000000.0,3049000000.0,2137000000.0
1990-04-21,5700000000.0,1025000000.0,3516000000.0,3060000000.0,2150000000.0
1990-04-22,5700000000.0,1024000000.0,3528000000.0,3071000000.0,2160000000.0
1990-04-23,5700000000.0,1022000000.0,3539000000.0,3081000000.0,2171000000.0
1990-04-24,5700000000.0,1021000000.0,3552000000.0,3092000000.0,2180000000.0
1990-04-25,5700000000.0,1015000000.0,3561000000.0,3098000000.0,2189000000.0
1990-04-26,5700000000.0,1012000000.0,3571000000.0,3107000000.0,2197000000.0
1990-04-27,5700000000.0,1004000000.0,3578000000.0,3112000000.0,2203000000.0
1990-04-28,5700000000.0,1001000000.0,3589000000.0,3121000000.0,2211000000.0
1990-04-29,5700000000.0,996200000.0,3599000000.0,3124000000.0,2221000000.0
1990-04-30,5700000000.0,993100000.0,3610000000.0,3121000000.0,2230000000.0
1990-05-01,5700000000.0,998900000.0,3632000000.0,3134000000.0,2254000000.0
1990-05-02,5700000000.0,1007000000.0,3655000000.0,3143000000.0,2279000000.0
1990-05-03,5700000000.0,1012000000.0,3675000000.0,3155000000.0,2305000000.0
1990-05-04,5700000000.0,1010000000.0,3688000000.0,3163000000.0,2326000000.0
1990-05-05,5700000000.0,1005000000.0,3698000000.0,3166000000.0,2343000000.0
1990-05-06,5700000000.0,996600000.0,3704000000.0,3161000000.0,2350000000.0
1990-05-07,5700000000.0,986900000.0,3710000000.0,3152000000.0,2357000000.0
1990-05-08,5700000000.0,958500000.0,3715000000.0,3141000000.0,2360000000.0
1990-05-09,5700000000.0,961300000.0,3733000000.0,3145000000.0,2378000000.0
1990-05-10,5700000000.0,959200000.0,3745000000.0,3140000000.0,2387000000.0
1990-05-11,5700000000.0,962900000.0,3764000000.0,3149000000.0,2409000000.0
1990-05-12,5700000000.0,973500000.0,3791000000.0,3169000000.0,2442000000.0
1990-05-13,5700000000.0,977300000.0,3810000000.0,3184000000.0,2469000000.0
1990-05-14,5700000000.0,976400000.0,3825000000.0,3194000000.0,2492000000.0
1990-05-15,5700000000.0,970400000.0,3834000000.0,3200000000.0,2510000000.0
1990-05-16,5700000000.0,966600000.0,3846000000.0,3208000000.0,2530000000.0
1990-05-17,5700000000.0,970000000.0,3866000000.0,3223000000.0,2558000000.0
1990-05-18,5700000000.0,979900000.0,3892000000.0,3245000000.0,2592000000.0
1990-05-19,5700000000.0,983800000.0,3912000000.0,3261000000.0,2620000000.0
1990-05-20,5700000000.0,1007000000.0,3952000000.0,3291000000.0,2667000000.0
1990-05-21,5700000000.0,1017000000.0,3978000000.0,3305000000.0,2701000000.0
1990-05-22,5700000000.0,1019000000.0,3996000000.0,3308000000.0,2727000000.0
1990-05-23,5700000000.0,1015000000.0,4009000000.0,3303000000.0,2746000000.0
1990-05-24,5700000000.0,1008000000.0,4018000000.0,3291000000.0,2756000000.0
1990-05-25,5700000000.0,999700000.0,4026000000.0,3279000000.0,2762000000.0
1990-05-26,5700000000.0,992200000.0,4035000000.0,3265000000.0,2765000000.0
1990-05-27,5700000000.0,984000000.0,4043000000.0,3253000000.0,2771000000.0
1990-05-28,5700000000.0,976600000.0,4053000000.0,3239000000.0,2774000000.0
1990-05-29,5700000000.0,967300000.0,4060000000.0,3225000000.0,2778000000.0
1990-05-30,5700000000.0,971400000.0,4082000000.0,3222000000.0,2792000000.0
1990-05-31,5700000000.0,969200000.0,4097000000.0,3221000000.0,2806000000.0
1990-06-01,5700000000.0,963700000.0,4109000000.0,3222000000.0,2821000000.0
1990-06-02,5700000000.0,955900000.0,4118000000.0,3220000000.0,2836000000.0
1990-06-03,5700000000.0,946200000.0,4119000000.0,3211000000.0,2849000000.0
1990-06-04,5700000000.0,936300000.0,4114000000.0,3203000000.0,2861000000.0
1990-06-05,5700000000.0,925500000.0,4108000000.0,3187000000.0,2870000000.0
1990-06-06,5700000000.0,914300000.0,4094000000.0,3175000000.0,2874000000.0
1990-06-07,5700000000.0,907400000.0,4090000000.0,3160000000.0,2885000000.0
1990-06-08,5700000000.0,905800000.0,4083000000.0,3159000000.0,2896000000.0
1990-06-09,5700000000.0,899500000.0,4080000000.0,3145000000.0,2907000000.0
1990-06-10,5700000000.0,891200000.0,4066000000.0,3136000000.0,2916000000.0
1990-06-11,5700000000.0,882100000.0,4057000000.0,3118000000.0,2921000000.0
1990-06-12,5700000000.0,872000000.0,4039000000.0,3104000000.0,2927000000.0
1990-06-13,5700000000.0,861300000.0,4023000000.0,3083000000.0,2927000000.0
1990-06-14,5700000000.0,850300000.0,4002000000.0,3065000000.0,2929000000.0
1990-06-15,5700000000.0,839300000.0,3982000000.0,3041000000.0,2927000000.0
1990-06-16,5700000000.0,828200000.0,3958000000.0,3021000000.0,2928000000.0
1990-06-17,5700000000.0,817800000.0,3938000000.0,2997000000.0,2925000000.0
1990-06-18,5700000000.0,806700000.0,3912000000.0,2978000000.0,2928000000.0
1990-06-19,5700000000.0,798900000.0,3897000000.0,2957000000.0,2931000000.0
1990-06-20,5700000000.0,799200000.0,3882000000.0,2954000000.0,2946000000.0
1990-06-21,5700000000.0,795800000.0,3880000000.0,2944000000.0,2961000000.0
1990-06-22,5700000000.0,799300000.0,3871000000.0,2949000000.0,2985000000.0
1990-06-23,5700000000.0,797700000.0,3875000000.0,2951000000.0,3004000000.0
1990-06-24,5700000000.0,817700000.0,3892000000.0,2977000000.0,3045000000.0
1990-06-25,5700000000.0,826600000.0,3913000000.0,2991000000.0,3074000000.0
1990-06-26,5700000000.0,828300000.0,3933000000.0,2998000000.0,3096000000.0
1990-06-27,5700000000.0,824800000.0,3950000000.0,3000000000.0,3114000000.0
1990-06-28,5700000000.0,820900000.0,3947000000.0,3001000000.0,3130000000.0
1990-06-29,5700000000.0,814900000.0,3955000000.0,2999000000.0,3144000000.0
1990-06-30,5700000000.0,807900000.0,3950000000.0,2996000000.0,3156000000.0
1990-07-01,5700000000.0,809400000.0,3967000000.0,3002000000.0,3177000000.0
1990-07-02,5700000000.0,814400000.0,3972000000.0,3010000000.0,3201000000.0
1990-07-03,5700000000.0,813800000.0,3986000000.0,3013000000.0,3220000000.0
1990-07-04,5700000000.0,809800000.0,3986000000.0,3011000000.0,3235000000.0
1990-07-05,5700000000.0,806100000.0,3987000000.0,3010000000.0,3249000000.0
1990-07-06,5700000000.0,800500000.0,3971000000.0,3006000000.0,3262000000.0
1990-07-07,5700000000.0,796800000.0,3979000000.0,3004000000.0,3277000000.0
1990-07-08,5700000000.0,792300000.0,3951000000.0,3001000000.0,3290000000.0
1990-07-09,5700000000.0,793100000.0,3958000000.0,3003000000.0,3308000000.0
1990-07-10,5700000000.0,794000000.0,3932000000.0,3004000000.0,3326000000.0
1990-07-11,5700000000.0,821700000.0,3966000000.0,3032000000.0,3370000000.0
1990-07-12,5700000000.0,837000000.0,3986000000.0,3047000000.0,3403000000.0
1990-07-13,5700000000.0,843000000.0,3993000000.0,3053000000.0,3425000000.0
1990-07-14,5700000000.0,843500000.0,3985000000.0,3052000000.0,3442000000.0
1990-07-15,5700000000.0,840600000.0,3983000000.0,3048000000.0,3455000000.0
1990-07-16,5700000000.0,841700000.0,3953000000.0,3047000000.0,3473000000.0
1990-07-17,5700000000.0,839400000.0,3947000000.0,3043000000.0,3485000000.0
1990-07-18,5700000000.0,835100000.0,3900000000.0,3036000000.0,3496000000.0
1990-07-19,5700000000.0,829800000.0,3889000000.0,3028000000.0,3506000000.0
1990-07-20,5700000000.0,824200000.0,3839000000.0,3019000000.0,3515000000.0
1990-07-21,5700000000.0,861400000.0,3869000000.0,3052000000.0,3565000000.0
1990-07-22,5700000000.0,884800000.0,3901000000.0,3071000000.0,3602000000.0
1990-07-23,5700000000.0,897300000.0,3924000000.0,3080000000.0,3629000000.0
1990-07-24,5700000000.0,902900000.0,3940000000.0,3080000000.0,3648000000.0
1990-07-25,5700000000.0,904000000.0,3942000000.0,3076000000.0,3662000000.0
1990-07-26,5700000000.0,902700000.0,3903000000.0,3069000000.0,3673000000.0
1990-07-27,5700000000.0,899900000.0,3884000000.0,3060000000.0,3683000000.0
1990-07-28,5700000000.0,896700000.0,3824000000.0,3050000000.0,3691000000.0
1990-07-29,5700000000.0,892800000.0,3798000000.0,3040000000.0,3699000000.0
1990-07-30,5700000000.0,888600000.0,3775000000.0,3028000000.0,3706000000.0
1990-07-31,5700000000.0,884000000.0,3746000000.0,3016000000.0,3712000000.0
1990-08-01,5700000000.0,879900000.0,3725000000.0,3005000000.0,3718000000.0
1990-08-02,5700000000.0,875600000.0,3677000000.0,2993000000.0,3724000000.0
1990-08-03,5700000000.0,876000000.0,3660000000.0,2984000000.0,3734000000.0
1990-08-04,5700000000.0,873800000.0,3617000000.0,2974000000.0,3742000000.0
1990-08-05,5700000000.0,870600000.0,3591000000.0,2962000000.0,3748000000.0
1990-08-06,5700000000.0,866800000.0,3521000000.0,2950000000.0,3753000000.0
1990-08-07,5700000000.0,862700000.0,3486000000.0,2937000000.0,3757000000.0
1990-08-08,5700000000.0,858400000.0,3447000000.0,2923000000.0,3761000000.0
1990-08-09,5700000000.0,854000000.0,3422000000.0,2910000000.0,3765000000.0
1990-08-10,5700000000.0,858600000.0,3374000000.0,2905000000.0,3778000000.0
1990-08-11,5700000000.0,876800000.0,3367000000.0,2914000000.0,3804000000.0
1990-08-12,5700000000.0,886300000.0,3362000000.0,2913000000.0,3820000000.0
1990-08-13,5700000000.0,889900000.0,3351000000.0,2906000000.0,3830000000.0
1990-08-14,5700000000.0,890100000.0,3336000000.0,2895000000.0,3835000000.0
1990-08-15,5700000000.0,888100000.0,3318000000.0,2882000000.0,3838000000.0
1990-08-16,5700000000.0,887300000.0,3301000000.0,2870000000.0,3842000000.0
1990-08-17,5700000000.0,890100000.0,3286000000.0,2861000000.0,3849000000.0
1990-08-18,5700000000.0,899400000.0,3278000000.0,2859000000.0,3862000000.0
1990-08-19,5700000000.0,922500000.0,3284000000.0,2870000000.0,3888000000.0
1990-08-20,5700000000.0,949000000.0,3292000000.0,2884000000.0,3918000000.0
